codigo_peca;descricao_original;nome_peca;categoria;marca_fabricante;modelo_moto;preco;quantidade_estoque;quantidade_minima;status
355069;GUIA CORRENTE TRANS TITAN 150 09-15/ TITAN 160 DEMTEC;GUIA CORRENTE TRANS;RELAÇÃO/TRANSMISSÃO;DEMTEC;TITAN 150 / TITAN 160;6.99;73;3;DISPONIVEL
355071;GUIA CORRENTE TRANS TWISTER 250 DEMTEC;GUIA CORRENTE TRANS;RELAÇÃO/TRANSMISSÃO;DEMTEC;TWISTER 250;22.32;5;18;ESTOQUE BAIXO
355074;GUIA CORRENTE TRANS FAZER 250 05-17 DEMTEC;GUIA CORRENTE TRANS;RELAÇÃO/TRANSMISSÃO;DEMTEC;FAZER 250;21.56;29;5;DISPONIVEL
355077;GUIA CORRENTE TRANS TORN 250/ XRE 300 DEMTEC;GUIA CORRENTE TRANS TORN 250/;RELAÇÃO/TRANSMISSÃO;DEMTEC;XRE 300;19.07;53;4;DISPONIVEL
355078;GUIA CORRENTE TRANS TITAN 150 04-08 DEMTEC;GUIA CORRENTE TRANS;RELAÇÃO/TRANSMISSÃO;DEMTEC;TITAN 150;11.81;55;10;DISPONIVEL
355093;CORREIA TRANSMISSAO BURGMAN 125I (INJ) 11-18 DANIDREA;CORREIA TRANSMISSAO BURGMAN 125I (INJ) 11-18 DANIDREA;RELAÇÃO/TRANSMISSÃO;DANIDREA;NÃO IDENTIFICADO;57.60;72;8;DISPONIVEL
355094;CORREIA TRANSMISSAO BURGMAN 125 05-10 DANIDREA;CORREIA TRANSMISSAO BURGMAN 125 05-10 DANIDREA;RELAÇÃO/TRANSMISSÃO;DANIDREA;NÃO IDENTIFICADO;55.28;94;11;DISPONIVEL
355095;CORREIA TRANSMISSAO LEAD 110 - DANIDREA;CORREIA TRANSMISSAO LEAD 110;RELAÇÃO/TRANSMISSÃO;DANIDREA;NÃO IDENTIFICADO;61.31;77;3;DISPONIVEL
355097;CORREIA TRANSMISSAO CITYCLASS 200I 14 ... DANIDREA;CORREIA TRANSMISSAO CITYCLASS 200I 14 ... DANIDREA;RELAÇÃO/TRANSMISSÃO;DANIDREA;NÃO IDENTIFICADO;131.75;66;11;DISPONIVEL
355100;CORREIA TRANSMISSAO LEAD 110 09-15- GATES;CORREIA TRANSMISSAO LEAD 110 09-15- GATES;RELAÇÃO/TRANSMISSÃO;GATES;NÃO IDENTIFICADO;82.47;56;8;DISPONIVEL
355101;CORREIA TRANSMISSAO NEO 115 04-13- GATES;CORREIA TRANSMISSAO NEO 115 04-13- GATES;RELAÇÃO/TRANSMISSÃO;GATES;NÃO IDENTIFICADO;114.21;23;8;DISPONIVEL
355102;CORREIA TRANSMISSAO BURGMAN 125 05-10- GATES;CORREIA TRANSMISSAO BURGMAN 125 05-10- GATES;RELAÇÃO/TRANSMISSÃO;GATES;NÃO IDENTIFICADO;98.17;74;20;DISPONIVEL
355103;CORREIA TRANSMISSAO PCX 150 13-15 GATES;CORREIA TRANSMISSAO;RELAÇÃO/TRANSMISSÃO;GATES;PCX 150;113.25;53;13;DISPONIVEL
355104;CORREIA TRANSMISSAO CITYCLASS 200I 14 ... GATES;CORREIA TRANSMISSAO CITYCLASS 200I 14 ... GATES;RELAÇÃO/TRANSMISSÃO;GATES;NÃO IDENTIFICADO;182.96;48;10;DISPONIVEL
355105;CORREIA TRANSMISSAO CITYCON 300I 10... GATES;CORREIA TRANSMISSAO CITYCON 300I 10... GATES;RELAÇÃO/TRANSMISSÃO;GATES;NÃO IDENTIFICADO;173.71;45;14;DISPONIVEL
355106;CORREIA TRANSMISSAO NEO 125 16...GATES;CORREIA TRANSMISSAO NEO 125 16...GATES;RELAÇÃO/TRANSMISSÃO;GATES;NÃO IDENTIFICADO;125.69;46;6;DISPONIVEL
355107;CORREIA TRANSMISSAO SH150I 17...GATES;CORREIA TRANSMISSAO SH150I 17...GATES;RELAÇÃO/TRANSMISSÃO;GATES;NÃO IDENTIFICADO;147.73;82;16;DISPONIVEL
355108;CORREIA TRANSMISSAO N MAX 160 16-20 GATES;CORREIA TRANSMISSAO N MAX 160 16-20 GATES;RELAÇÃO/TRANSMISSÃO;GATES;NÃO IDENTIFICADO;166.58;29;5;DISPONIVEL
355109;CORREIA TRANSMISSAO KASINSKI PRIMA 150 10-13 GATES;CORREIA TRANSMISSAO KASINSKI PRIMA 150 10-13 GATES;RELAÇÃO/TRANSMISSÃO;GATES;NÃO IDENTIFICADO;138.31;62;18;DISPONIVEL
355111;CORREIA TRANSMISSAO BURGMAN 400 99-10 GATES;CORREIA TRANSMISSAO BURGMAN 400 99-10 GATES;RELAÇÃO/TRANSMISSÃO;GATES;NÃO IDENTIFICADO;420.83;46;5;DISPONIVEL
355112;CORREIA TRANSMISSAO SH300I 16... GATES;CORREIA TRANSMISSAO SH300I 16... GATES;RELAÇÃO/TRANSMISSÃO;GATES;NÃO IDENTIFICADO;482.87;2;10;ESTOQUE BAIXO
355113;GUIA CORRENTE TRANS YBR 125 00-08 DEMTEC;GUIA CORRENTE TRANS;RELAÇÃO/TRANSMISSÃO;DEMTEC;YBR 125;6.40;61;6;DISPONIVEL
355115;GUIA CORRENTE TRANS BROS 03/12 (ROLETE) DEMTEC DEMTEC;GUIA CORRENTE TRANS;RELAÇÃO/TRANSMISSÃO;DEMTEC;BROS 03;7.59;4;4;ESTOQUE BAIXO
355120;CHICOTE CBX 200 STRADA PRINCIPAL MAGNETRON;CHICOTE;ELÉTRICA;MAGNETRON;CBX 200;157.36;51;5;DISPONIVEL
355136;CHICOTE XR 200 MAGNETRON;CHICOTE XR 200 MAGNETRON;ELÉTRICA;MAGNETRON;NÃO IDENTIFICADO;133.01;48;6;DISPONIVEL
355190;CORREIA TRANSMISSAO PCX 150 14-15 DANIDREA;CORREIA TRANSMISSAO;RELAÇÃO/TRANSMISSÃO;DANIDREA;PCX 150;64.65;92;6;DISPONIVEL
355191;CORREIA TRANSMISSAO PCX 150 16-18 DANIDREA;CORREIA TRANSMISSAO;RELAÇÃO/TRANSMISSÃO;DANIDREA;PCX 150;130.93;61;18;DISPONIVEL
355192;CORREIA TRANSMISSAO N MAX 160 21... DANIDREA;CORREIA TRANSMISSAO N MAX 160 21... DANIDREA;RELAÇÃO/TRANSMISSÃO;DANIDREA;NÃO IDENTIFICADO;94.71;77;3;DISPONIVEL
355193;CORREIA TRANSMISSAO PCX 150 19-22/ ADV 21-24 DANIDREA;CORREIA TRANSMISSAO;RELAÇÃO/TRANSMISSÃO;DANIDREA;PCX 150;136.42;75;8;DISPONIVEL
355194;CORREIA TRANSMISSAO ELITE 125 19... DANIDREA;CORREIA TRANSMISSAO ELITE 125 19... DANIDREA;RELAÇÃO/TRANSMISSÃO;DANIDREA;NÃO IDENTIFICADO;72.63;4;3;DISPONIVEL
355195;CORREIA TRANSMISSAO N MAX 160 17-20 DANIDREA;CORREIA TRANSMISSAO N MAX 160 17-20 DANIDREA;RELAÇÃO/TRANSMISSÃO;DANIDREA;NÃO IDENTIFICADO;146.20;29;19;DISPONIVEL
355250;CORREIA TRANSMISSAO PCX 150 19-22/ ADV 21-24 BANDO;CORREIA TRANSMISSAO;RELAÇÃO/TRANSMISSÃO;BANDO;PCX 150;120.87;53;10;DISPONIVEL
355251;CORREIA TRANSMISSAO PCX 150 14-15 BANDO;CORREIA TRANSMISSAO;RELAÇÃO/TRANSMISSÃO;BANDO;PCX 150;124.49;71;9;DISPONIVEL
355252;CORREIA TRANSMISSAO PCX 150 16-18 BANDO;CORREIA TRANSMISSAO;RELAÇÃO/TRANSMISSÃO;BANDO;PCX 150;120.87;91;20;DISPONIVEL
355253;CORREIA TRANSMISSAO SH150I 17... BANDO;CORREIA TRANSMISSAO SH150I 17... BANDO;RELAÇÃO/TRANSMISSÃO;BANDO;NÃO IDENTIFICADO;157.12;57;11;DISPONIVEL
355256;CORREIA TRANSMISSAO N MAX 160 17-20 BANDO;CORREIA TRANSMISSAO N MAX 160 17-20 BANDO;RELAÇÃO/TRANSMISSÃO;BANDO;NÃO IDENTIFICADO;151.08;11;9;DISPONIVEL
355257;CORREIA TRANSMISSAO BURGMAN 125 05-10 BANDO;CORREIA TRANSMISSAO BURGMAN 125 05-10 BANDO;RELAÇÃO/TRANSMISSÃO;BANDO;NÃO IDENTIFICADO;107.62;11;16;ESTOQUE BAIXO
356010;GUIA CABO VELOCIMETRO YBR 125 MELC;GUIA CABO VELOCIMETRO;CABOS;MELC;YBR 125;3.35;34;9;DISPONIVEL
356015;GUIA CABO VELOCIMETRO TITAN 125 00/BIZ 100-125/TWIS MELC;GUIA CABO VELOCIMETRO;CABOS;MELC;TITAN 125 / BIZ 100;1.66;47;7;DISPONIVEL
356016;GUIA CABO VELOCIMETRO UNIV CROM BRV BRV;GUIA CABO VELOCIMETRO UNIV CROM BRV BRV;CABOS;BRV;NÃO IDENTIFICADO;5.38;80;14;DISPONIVEL
356018;GUIA CABO BORR BROS 125-150 03-15 MAXX BR;GUIA CABO BORR;CABOS;MAXX PREMIUM BR;BROS 125;2.16;78;17;DISPONIVEL
356412;DISCO EMBREAGEM FAZER150/ CROSSER150/ FACT 17 (JG) VEDA;DISCO EMBREAGEM FAZER150/ CROSSER150/;EMBREAGEM;VEDAMOTORS;FAZER150 / FACTOR 17 / CROSSER150;37.72;41;8;DISPONIVEL
357004;MANGUEIRA OLEO RADIADOR 1 FAZER 250 ...17 CRO DANIDREA;MANGUEIRA OLEO RADIADOR 1;ÓLEO/LUBRIFICANTE;DANIDREA;FAZER 250;218.87;8;9;ESTOQUE BAIXO
357006;MANGUEIRA OLEO RADIADOR 2 FAZER 250 ...17 CRO DANIDREA;MANGUEIRA OLEO RADIADOR 2;ÓLEO/LUBRIFICANTE;DANIDREA;FAZER 250;186.25;26;10;DISPONIVEL
357008;MANGUEIRA OLEO RADIADOR 1 LANDER/TENERE 250 ...12 PTO DANIDREA;MANGUEIRA OLEO RADIADOR 1 LANDER/TENERE 250 ...12 PTO DANIDREA;ÓLEO/LUBRIFICANTE;DANIDREA;LANDER;161.65;11;8;DISPONIVEL
357010;MANGUEIRA OLEO RADIADOR 2 LANDER/TENERE 250 ...12 PTO DANIDREA;MANGUEIRA OLEO RADIADOR 2 LANDER/TENERE 250 ...12 PTO DANIDREA;ÓLEO/LUBRIFICANTE;DANIDREA;LANDER;159.04;39;8;DISPONIVEL
357012;MANGUEIRA OLEO RADIADOR 1 LANDER/TENERE 250 13... DANIDREA;MANGUEIRA OLEO RADIADOR 1 LANDER/TENERE 250 13... DANIDREA;ÓLEO/LUBRIFICANTE;DANIDREA;LANDER;155.45;75;20;DISPONIVEL
357014;MANGUEIRA OLEO RADIADOR 2 LANDER/TENERE 250 13... DANIDREA;MANGUEIRA OLEO RADIADOR 2 LANDER/TENERE 250 13... DANIDREA;ÓLEO/LUBRIFICANTE;DANIDREA;LANDER;180.34;92;9;DISPONIVEL
357016;MANGUEIRA OLEO RADIADOR 2 FAZER 250 18-22 DANIDREA;MANGUEIRA OLEO RADIADOR 2;ÓLEO/LUBRIFICANTE;DANIDREA;FAZER 250;204.80;54;17;DISPONIVEL
357018;MANGUEIRA OLEO RADIADOR 1 FAZER 250 18-22 DANIDREA;MANGUEIRA OLEO RADIADOR 1;ÓLEO/LUBRIFICANTE;DANIDREA;FAZER 250;204.80;26;7;DISPONIVEL
358008;GUIDAO TWISTER 250/ CBX 200 CROM C/SUP P/PESO 2MM POLIMET;GUIDAO;PEDAIS/COMANDOS;POLIMET;CBX 200 / TWISTER 250;44.58;58;12;DISPONIVEL
358010;GUIDAO PCX 150 CROM C/SUP P/PESO 2MM POLIMET;GUIDAO;PEDAIS/COMANDOS;POLIMET;PCX 150;65.28;37;17;DISPONIVEL
358013;GUIDAO BIZ 100 PTO 2MM POLIMET;GUIDAO;PEDAIS/COMANDOS;POLIMET;BIZ 100;70.88;20;17;DISPONIVEL
358022;GUIDAO TITAN 125 00-01 CROM C/SUP P/PESO 2MM POLIMET;GUIDAO;PEDAIS/COMANDOS;POLIMET;TITAN 125;53.14;24;17;DISPONIVEL
358027;GUIDAO FAZER 250 06-17 CROM C/SUP P/PESO 2MM POLIMET;GUIDAO;PEDAIS/COMANDOS;POLIMET;FAZER 250;51.63;35;4;DISPONIVEL
358029;GUIDAO BROS 125-150 PTO 2MM POLIMET;GUIDAO;PEDAIS/COMANDOS;POLIMET;BROS 125;32.78;23;14;DISPONIVEL
358031;GUIDAO TORNADO 250 PTO 2MM POLIMET;GUIDAO;PEDAIS/COMANDOS;POLIMET;TORNADO 250;50.15;83;13;DISPONIVEL
358033;GUIDAO CB 300R CROM S/SUP P/PESO 2MM POLIMET;GUIDAO;PEDAIS/COMANDOS;POLIMET;NÃO IDENTIFICADO;39.39;96;11;DISPONIVEL
358039;GUIDAO BIZ 125 06-10 PTO 2MM POLIMET;GUIDAO;PEDAIS/COMANDOS;POLIMET;BIZ 125;113.40;73;3;DISPONIVEL
358040;GUIDAO CB 300R CROM C/SUP P/PESO 2MM POLIMET;GUIDAO;PEDAIS/COMANDOS;POLIMET;NÃO IDENTIFICADO;53.58;67;4;DISPONIVEL
358053;GUIDAO FAZER 250 06-17 PTO C/SUP P/PESO 2MM POLIMET;GUIDAO;PEDAIS/COMANDOS;POLIMET;FAZER 250;46.19;8;14;ESTOQUE BAIXO
358054;GUIDAO CB TWISTER 250 16... PTO C/SUP P/PESO 2MM COMETA;GUIDAO;PEDAIS/COMANDOS;COMETA;TWISTER 250;29.86;94;4;DISPONIVEL
358055;GUIDAO CB TWISTER 250 16... PTO S/SUP P/PESO 2MM COMETA;GUIDAO;PEDAIS/COMANDOS;COMETA;TWISTER 250;28.11;6;6;ESTOQUE BAIXO
358065;GUIDAO TITAN 160 CARGO C/SUP P/PESO CROM 2MM POLIMET;GUIDAO;PEDAIS/COMANDOS;POLIMET;TITAN 160;51.34;80;3;DISPONIVEL
358078;GUIDAO CBX 200 CROM C/SUP P/PESO 2MM COMETA;GUIDAO;PEDAIS/COMANDOS;COMETA;CBX 200;29.86;49;14;DISPONIVEL
358079;GUIDAO TWISTER 250/ CBX 200 CROM C/SUP P/PESO 2MM COMETA;GUIDAO;PEDAIS/COMANDOS;COMETA;CBX 200 / TWISTER 250;27.99;70;17;DISPONIVEL
358081;GUIDAO CB 300R CROM C/SUP P/PESO 2MM COMETA;GUIDAO;PEDAIS/COMANDOS;COMETA;NÃO IDENTIFICADO;29.90;80;5;DISPONIVEL
358082;GUIDAO FALCON 400 PTO 2MM COMETA;GUIDAO;PEDAIS/COMANDOS;COMETA;FALCON 400;28.11;22;20;DISPONIVEL
358083;GUIDAO TITAN 125-150 MOTOBOY CROM 2MM COMETA;GUIDAO;PEDAIS/COMANDOS;COMETA;TITAN 125;29.67;63;7;DISPONIVEL
358086;GUIDAO TITAN 125 95-99 CROM 2MM COMETA;GUIDAO;PEDAIS/COMANDOS;COMETA;TITAN 125;28.11;89;7;DISPONIVEL
358087;GUIDAO TITAN 125 00-01 CROM 2MM COMETA;GUIDAO;PEDAIS/COMANDOS;COMETA;TITAN 125;29.89;86;5;DISPONIVEL
358088;GUIDAO TITAN 125 02-04-150 KS/ES CROM 2MM COMETA;GUIDAO;PEDAIS/COMANDOS;COMETA;TITAN 125;26.50;13;8;DISPONIVEL
358089;GUIDAO TITAN 160 CARGO CROM C/SUP P/PESO 2MM COMETA;GUIDAO;PEDAIS/COMANDOS;COMETA;TITAN 160;31.73;87;20;DISPONIVEL
358090;GUIDAO TITAN 125 02-04-150 CROM C/SUP P/PESO 2MM COMETA;GUIDAO;PEDAIS/COMANDOS;COMETA;TITAN 125;27.85;36;5;DISPONIVEL
358091;GUIDAO TITAN 160 CARGO CROM S/SUP P/PESO 2MM COMETA;GUIDAO;PEDAIS/COMANDOS;COMETA;TITAN 160;29.86;16;18;ESTOQUE BAIXO
358092;GUIDAO CB TWISTER 250 16... CROM S/SUP P/PESO 2MM COMETA;GUIDAO;PEDAIS/COMANDOS;COMETA;TWISTER 250;28.11;79;13;DISPONIVEL
358093;GUIDAO CB TWISTER 250 16... CROM C/SUP P/PESO 2MM COMETA;GUIDAO;PEDAIS/COMANDOS;COMETA;TWISTER 250;29.86;73;9;DISPONIVEL
358094;GUIDAO FAN 125-150/ MIX 02-13 CROM C/SUP P/PESO 2MM COMETA;GUIDAO;PEDAIS/COMANDOS;COMETA;FAN 125;28.78;90;5;DISPONIVEL
358095;GUIDAO FAN 150 14 CROM C/SUP P/PESO 2MM COMETA;GUIDAO;PEDAIS/COMANDOS;COMETA;FAN 150;27.85;71;9;DISPONIVEL
358097;GUIDAO YBR 125 00-08 CROM 2MM COMETA;GUIDAO;PEDAIS/COMANDOS;COMETA;YBR 125;25.55;18;14;DISPONIVEL
358098;GUIDAO XTZ 125 GRAFITE 2MM COMETA;GUIDAO;PEDAIS/COMANDOS;COMETA;XTZ 125;28.11;36;4;DISPONIVEL
358099;GUIDAO YES 125 08 ED CROM C/SUP P/PESO 2MM COMETA;GUIDAO;PEDAIS/COMANDOS;COMETA;YES 125;31.73;91;20;DISPONIVEL
358101;GUIDAO TENERE 250 GRAFITE 2MM COMETA;GUIDAO TENERE 250 GRAFITE 2MM COMETA;PEDAIS/COMANDOS;COMETA;NÃO IDENTIFICADO;28.11;79;14;DISPONIVEL
358109;GUIDAO XRE 300 GRAFITE 2MM COMETA;GUIDAO;PEDAIS/COMANDOS;COMETA;XRE 300;28.11;33;10;DISPONIVEL
358116;GUIDAO CB 400 II CROM 2MM COMETA;GUIDAO;PEDAIS/COMANDOS;COMETA;CB 400;28.38;89;20;DISPONIVEL
358118;GUIDAO LANDER 250 GRAFITE 2MM COMETA;GUIDAO;PEDAIS/COMANDOS;COMETA;LANDER 250;28.11;86;20;DISPONIVEL
358119;GUIDAO FAZER 150 PTO C/SUP P/PESO 2MM COMETA;GUIDAO;PEDAIS/COMANDOS;COMETA;FAZER 150;29.86;87;16;DISPONIVEL
358122;GUIDAO BROS 125-150 GRAFITE 2MM COMETA;GUIDAO;PEDAIS/COMANDOS;COMETA;BROS 125;26.99;98;7;DISPONIVEL
358123;GUIDAO FAZER 250 CROM C/SUP P/PESO 2MM COMETA;GUIDAO;PEDAIS/COMANDOS;COMETA;FAZER 250;29.86;62;19;DISPONIVEL
358124;GUIDAO YBR 125 FACT 09 ED PTA 2MM COMETA COMETA;GUIDAO;PEDAIS/COMANDOS;COMETA;FACTOR 09 / YBR 125;28.11;21;8;DISPONIVEL
358128;GUIDAO CROSSER 150 14-18 GRAFITE C/SUP P/PESO 2MM POLIMET;GUIDAO;PEDAIS/COMANDOS;POLIMET;CROSSER 150;48.24;59;4;DISPONIVEL
358131;GUIDAO TITAN 160 CROM 2MM COMETA;GUIDAO;PEDAIS/COMANDOS;COMETA;TITAN 160;28.33;44;16;DISPONIVEL
358132;GUIDAO TITAN 160 CROM C/SUP P/PESO 2MM COMETA;GUIDAO;PEDAIS/COMANDOS;COMETA;TITAN 160;27.99;37;9;DISPONIVEL
358136;GUIDAO TITAN FAN 150 14 2MM POLIMET;GUIDAO;PEDAIS/COMANDOS;POLIMET;FAN 150;39.75;82;13;DISPONIVEL
358139;GUIDAO TITAN FAN 150 14 CROM C/SUP P/PESO 2MM POLIMET;GUIDAO;PEDAIS/COMANDOS;POLIMET;FAN 150;52.90;52;13;DISPONIVEL
358141;GUIDAO BROS 125-150 GRAFITE 2MM POLIMET;GUIDAO;PEDAIS/COMANDOS;POLIMET;BROS 125;37.55;90;15;DISPONIVEL
358181;GUIDAO CB 300R CROM S/SUP P/PESO 2MM COMETA;GUIDAO;PEDAIS/COMANDOS;COMETA;NÃO IDENTIFICADO;29.47;37;16;DISPONIVEL
358182;GUIDAO XR TORNADO 250 01-08 PTO S/SUP P/PESO 2MM COMETA;GUIDAO XR;PEDAIS/COMANDOS;COMETA;TORNADO 250;31.51;39;8;DISPONIVEL
358351;GUIDAO TITAN 160 CARGO CROM 2MM POLIMET;GUIDAO;PEDAIS/COMANDOS;POLIMET;TITAN 160;38.79;37;16;DISPONIVEL
358440;GUIDAO TWISTER 250/ CBX 200 CROM 2MM POLIMET;GUIDAO;PEDAIS/COMANDOS;POLIMET;CBX 200 / TWISTER 250;36.39;62;19;DISPONIVEL
358455;GUIDAO TITAN 150 CROM 2MM POLIMET;GUIDAO;PEDAIS/COMANDOS;POLIMET;TITAN 150;38.68;26;19;DISPONIVEL
358460;GUIDAO TITAN 125 02-04-150 CROM 2MM POLIMET;GUIDAO;PEDAIS/COMANDOS;POLIMET;TITAN 125;40.91;50;8;DISPONIVEL
358464;GUIDAO BROS 160 GRAFITE 2MM POLIMET;GUIDAO;PEDAIS/COMANDOS;POLIMET;BROS 160;35.57;80;17;DISPONIVEL
358466;GUIDAO BROS 160 GRAFITE C/SUP P/PESO 2MM POLIMET;GUIDAO;PEDAIS/COMANDOS;POLIMET;BROS 160;48.68;90;3;DISPONIVEL
358473;GUIDAO FAZER 150 CROM 2MM POLIMET;GUIDAO;PEDAIS/COMANDOS;POLIMET;FAZER 150;43.22;34;19;DISPONIVEL
358474;GUIDAO FAZER 150 14-15 PTO 2MM POLIMET;GUIDAO;PEDAIS/COMANDOS;POLIMET;FAZER 150;35.12;14;18;ESTOQUE BAIXO
358476;GUIDAO FAZER 150 13-15/ FACTOR 16...PTO C/SUP P/PESO 2MM POLIM;GUIDAO;PEDAIS/COMANDOS;POLIMET;FAZER 150 / FACTOR 16;48.35;30;20;DISPONIVEL
358483;GUIDAO CB TWISTER 250 16... CROM C/SUP P/PESO 2MM POLIMET;GUIDAO;PEDAIS/COMANDOS;POLIMET;TWISTER 250;53.25;100;5;DISPONIVEL
358484;GUIDAO FAZER 150 16-22 PTO 2MM POLIMET;GUIDAO;PEDAIS/COMANDOS;POLIMET;FAZER 150;30.17;41;14;DISPONIVEL
358959;GUIDAO INTRUDER 125 CROM C/SUP P/PESO 2MM POLIMET;GUIDAO;PEDAIS/COMANDOS;POLIMET;INTRUDER 125;60.51;60;20;DISPONIVEL
358992;PUNHO CHAVE LUZ TITAN 125 04-04 ES/ESD LE MAGNETRON;PUNHO CHAVE LUZ;PEDAIS/COMANDOS;MAGNETRON;TITAN 125;70.63;9;16;ESTOQUE BAIXO
358993;PUNHO CHAVE LUZ TITAN 125/ CARGO 95-99 LE MAGNETRON;PUNHO CHAVE LUZ;PEDAIS/COMANDOS;MAGNETRON;TITAN 125 / CARGO 95;65.54;36;7;DISPONIVEL
358999;BOTAO PISCA ALERTA (ADAPTACAO UNIVERSAL) MAXX BR;BOTAO PISCA ALERTA (ADAPTACAO UNIVERSAL) MAXX BR;ELÉTRICA;MAXX PREMIUM BR;NÃO IDENTIFICADO;6.99;65;15;DISPONIVEL
359063;PUNHO CHAVE LUZ FAZER 250 11-15 LE MAGNETRON;PUNHO CHAVE LUZ;PEDAIS/COMANDOS;MAGNETRON;FAZER 250;93.35;5;20;ESTOQUE BAIXO
359067;PUNHO CHAVE LUZ LANDER 250 07-15 LE MAGNETRON;PUNHO CHAVE LUZ;PEDAIS/COMANDOS;MAGNETRON;LANDER 250;97.60;32;3;DISPONIVEL
359068;PUNHO CHAVE LUZ YBR 125 FACT 00-13/ XTZ 125 03-16 LE MAGNETRON;PUNHO CHAVE LUZ;PEDAIS/COMANDOS;MAGNETRON;FACTOR 00 / YBR 125 / XTZ 125;76.68;77;18;DISPONIVEL
359071;PUNHO CHAVE LUZ BROS 150 03-05 ESD LE MAGNETRON;PUNHO CHAVE LUZ;PEDAIS/COMANDOS;MAGNETRON;BROS 150;67.49;15;12;DISPONIVEL
359072;PUNHO CHAVE LUZ BROS 150 06-08 KS LE MAGNETRON;PUNHO CHAVE LUZ;PEDAIS/COMANDOS;MAGNETRON;BROS 150;59.19;56;17;DISPONIVEL
359075;PUNHO CHAVE LUZ TWISTER 250 06-08 LE MAGNETRON;PUNHO CHAVE LUZ;PEDAIS/COMANDOS;MAGNETRON;TWISTER 250;79.24;74;4;DISPONIVEL
359076;PUNHO CHAVE LUZ BIZ 125 05-09 ESQ ALTA/BAIXA MAGNETRON;PUNHO CHAVE LUZ;PEDAIS/COMANDOS;MAGNETRON;BIZ 125;14.02;46;11;DISPONIVEL
359078;PUNHO CHAVE LUZ FAN 125 05-08- LE MAGNETRON;PUNHO CHAVE LUZ;PEDAIS/COMANDOS;MAGNETRON;FAN 125;57.03;18;4;DISPONIVEL
359079;PUNHO CHAVE LUZ TITAN 150 04-08 KS/ FAN 125 09-13 LE MAGNETRON;PUNHO CHAVE LUZ;PEDAIS/COMANDOS;MAGNETRON;TITAN 150 / FAN 125;57.03;60;12;DISPONIVEL
359081;PUNHO CHAVE LUZ TITAN 150 04-08 ES/ESD/FAN125-150 09 LE MAGNET;PUNHO CHAVE LUZ;PEDAIS/COMANDOS;MAGNETRON;TITAN 150 / FAN125;60.45;77;14;DISPONIVEL
359083;PUNHO CHAVE LUZ TITAN 150 09-13 KS/ES/EX/ESD LE MAGNETRON;PUNHO CHAVE LUZ;PEDAIS/COMANDOS;MAGNETRON;TITAN 150;71.54;5;12;ESTOQUE BAIXO
359084;PUNHO CHAVE LUZ YES 05-07/INTRUD 125 06-10 LE MAGNETRON;PUNHO CHAVE LUZ;PEDAIS/COMANDOS;MAGNETRON;YES 05;88.49;31;14;DISPONIVEL
359086;PUNHO CHAVE LUZ YES 05-06 LD - MAGNETRON;PUNHO CHAVE LUZ;PEDAIS/COMANDOS;MAGNETRON;YES 05;53.35;31;13;DISPONIVEL
359088;PUNHO PARTIDA TWISTER 250 06-08- MAGNETRON;PUNHO PARTIDA;PEDAIS/COMANDOS;MAGNETRON;TWISTER 250;74.49;94;16;DISPONIVEL
359093;BOTAO PARTIDA BIZ 125 06-10/ BIZ100 13-15/ ZIG 50-100 MAGNETRO;BOTAO PARTIDA;EQUIPAMENTO;MAGNETRON;BIZ 125 / BIZ100;10.77;91;17;DISPONIVEL
359094;PUNHO PARTIDA FAN 150 09 ESD/MIX EX MAGNETRON;PUNHO PARTIDA;PEDAIS/COMANDOS;MAGNETRON;FAN 150;29.40;33;20;DISPONIVEL
359095;PUNHO CHAVE LUZ BROS 150 09-14 KS/ES/ESD LE MAGNETRON;PUNHO CHAVE LUZ;PEDAIS/COMANDOS;MAGNETRON;BROS 150;65.65;1;17;ESTOQUE BAIXO
359097;BOTAO PISCA BIZ 100 98-08/ BIZ 125 05-08 MAGNETRON;BOTAO PISCA;ELÉTRICA;MAGNETRON;BIZ 100 / BIZ 125;11.30;69;18;DISPONIVEL
359098;PUNHO PARTIDA TWISTER 250 01-05 (C/ INTERR FAROL) MAGNETRON;PUNHO PARTIDA;ELÉTRICA;MAGNETRON;TWISTER 250;65.18;80;17;DISPONIVEL
359099;PUNHO CHAVE LUZ TENERE 250 11-15 LE MAGNETRON;PUNHO CHAVE LUZ TENERE 250 11-15 LE MAGNETRON;PEDAIS/COMANDOS;MAGNETRON;NÃO IDENTIFICADO;83.38;56;6;DISPONIVEL
359101;INTERR LUZ 2 BARRAS TIT150 KS/FAN KS (4018);INTERR LUZ 2 BARRAS TIT150 KS/FAN KS (4018);OUTROS;DUAS BARRAS;TIT150;27.44;36;8;DISPONIVEL
359104;PUNHO CHAVE LUZ TITAN 125 00-04 KS/ BROS 125 03-05 LE MAGNETRO;PUNHO CHAVE LUZ;PEDAIS/COMANDOS;MAGNETRON;TITAN 125 / BROS 125;65.12;65;5;DISPONIVEL
359107;PUNHO CHAVE LUZ FALCON ATE 05 LE MAGNETRON;PUNHO CHAVE LUZ;PEDAIS/COMANDOS;MAGNETRON;FALCON;68.73;80;8;DISPONIVEL
359110;PUNHO CHAVE LUZ FAZER 250 05-10 LE MAGNETRON;PUNHO CHAVE LUZ;PEDAIS/COMANDOS;MAGNETRON;FAZER 250;74.57;23;19;DISPONIVEL
